IE_XML_ID;IE_NAME;IE_ID;IE_CODE;IE_SORT;IP_PROP14;IP_PROP20;prop14;prop20
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;75;863;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;75;863;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;75;863;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;75;863;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;75;863;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;75;863;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;75;863;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;75;863;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;75;863;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;75;863;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;75;863;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;75;863;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;75;863;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;75;863;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;173;863;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;87;863;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;180;22;863;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;75;726;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;173;726;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;87;726;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;43;22;726;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;75;736;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;173;736;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;87;736;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;53;22;736;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;87;782;770
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;22;782;705
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;75;782;758
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
32;One-Touch Premium 47;32;one-touch-premium 47;1;99;173;782;856
